['18570929', '21.7N', '87.9W', '70']
['18570929', '22.2N', '89.4W', '60']
['18570929', '23.0N', '91.0W', '60']
['18570929', '23.7N', '92.6W', '60']
['18570930', '24.4N', '94.1W', '50']
['18570930', '25.2N', '95.8W', '50']
['18570930', '25.8N', '97.0W', '50']
['18570930', '26.0N', '97.5W', '50']
['18570930', '27.0N', '99.1W', '40']
['18580612', '19.0N', '85.5W', '70']
['18580805', '45.0N', '40.0W', '70']
['18580914', '25.2N', '84.6W', '60']
['18580914', '26.0N', '83.9W', '60']
['18580914', '26.9N', '83.1W', '60']
['18580914', '27.6N', '82.7W', '60']
['18580914', '27.9N', '82.0W', '50']
['18580915', '28.9N', '80.8W', '50']
['18580915', '30.0N', '79.6W', '60']
['18580915', '31.2N', '78.5W', '80']
['18580915', '32.4N', '77.3W', '90']
['18580916', '34.0N', '75.8W', '90']
['18580916', '36.0N', '74.6W', '90']
['18580916', '38.5N', '73.3W', '80']
['18580916', '40.9N', '72.2W', '80']
['18580916', '41.4N', '72.0W', '70']
['18580917', '45.5N', '70.0W', '50']
['18580917', '50.0N', '67.0W', '40']
['18580917', '18.4N', '41.4W', '80']
['18580917', '19.2N', '42.2W', '80']
['18580917', '20.0N', '43.0W', '80']
['18580917', '20.7N', '43.9W', '80']
['18580918', '21.7N', '45.0W', '80']
['18580918', '22.7N', '46.0W', '80']
['18580918', '23.5N', '47.0W', '80']
['18580918', '24.2N', '48.2W', '80']
['18580919', '25.2N', '49.4W', '80']
['18580919', '26.1N', '50.7W', '80']
['18580919', '27.0N', '52.0W', '80']
['18580919', '28.0N', '53.5W', '80']
['18580920', '29.2N', '55.2W', '80']
['18580920', '30.6N', '57.1W', '80']
['18580920', '32.0N', '59.0W', '80']
['18580920', '33.3N', '60.6W', '80']
['18580921', '34.5N', '61.9W', '80']
['18580921', '35.8N', '63.0W', '80']
['18580921', '37.0N', '63.6W', '80']
['18580921', '38.0N', '63.8W', '80']
['18580922', '39.0N', '63.6W', '80']
['18580922', '40.0N', '63.2W', '80']
